make,model,vehicleclass,enginesize,cylinders,transmission,fueltype,cityconsumption,hwyconsumption,combconsumption,combmpg,co2emission
Subaru,Brz,Minicompact,2,4,Manual 6 Speed,Premium Gasoline,11,7.9,9.6,29,221
Subaru,Forester Awd,SUV Small,2,4,Continuously Variable,Premium Gasoline,10.2,8.6,9.5,30,218
Subaru,Forester Awd,SUV Small,2.5,4,Continuously Variable,Regular Gasoline,9.6,7.4,8.6,33,198
Subaru,Forester Awd,SUV Small,2.5,4,Manual 6 Speed,Regular Gasoline,10.9,8.3,9.7,29,223
Subaru,Impreza Awd,Compact,2,4,Continuously Variable,Regular Gasoline,8.7,6.6,7.8,36,179
Subaru,Impreza Awd,Compact,2,4,Manual 5 Speed,Regular Gasoline,9.6,7.1,8.5,33,196
Subaru,Impreza Awd,Compact,2.5,4,Manual 5 Speed,Premium Gasoline,12.6,9.5,11.2,25,258
Subaru,Impreza Awd,Compact,2.5,4,Manual 6 Speed,Premium Gasoline,14.2,10.4,12.5,23,288
Subaru,Impreza Wagon Awd,Station Wagon Small,2,4,Continuously Variable,Regular Gasoline,8.7,6.6,7.8,36,179
Subaru,Impreza Wagon Awd,Station Wagon Small,2,4,Manual 5 Speed,Regular Gasoline,9.6,7.1,8.5,33,196
Subaru,Impreza Wagon Awd,Station Wagon Small,2.5,4,Manual 5 Speed,Premium Gasoline,12.6,9.5,11.2,25,258
Subaru,Impreza Wagon Awd,Station Wagon Small,2.5,4,Manual 6 Speed,Premium Gasoline,14.2,10.4,12.5,23,288
Subaru,Legacy Awd,Mid Size,2.5,4,Continuously Variable,Regular Gasoline,9.7,7.3,8.6,33,198
Subaru,Legacy Awd,Mid Size,2.5,4,Manual 6 Speed,Regular Gasoline,11.3,8.2,9.9,29,228
Subaru,Legacy Awd,Mid Size,3.6,6,Automatic Select Shift 5 Speed,Regular Gasoline,13.3,9.5,11.6,24,267
Subaru,Outback Awd,SUV Small,2.5,4,Continuously Variable,Regular Gasoline,9.9,7.8,9,31,207
Subaru,Outback Awd,SUV Small,2.5,4,Manual 6 Speed,Regular Gasoline,10.8,8.5,9.8,29,225
Subaru,Outback Awd,SUV Small,3.6,6,Automatic Select Shift 5 Speed,Regular Gasoline,13.4,9.7,11.7,24,269
Subaru,Tribeca Awd,SUV Small,3.6,6,Automatic Select Shift 5 Speed,Regular Gasoline,14.7,11.1,13.1,22,301
Subaru,Xv Crosstrek Awd,SUV Small,2,4,Continuously Variable,Regular Gasoline,9.5,7.2,8.5,33,196
Subaru,Xv Crosstrek Awd,SUV Small,2,4,Manual 5 Speed,Regular Gasoline,10.2,8,9.2,31,212
Subaru,Xv Crosstrek Hybrid Awd,SUV Small,2,4,Continuously Variable,Regular Gasoline,8.1,7.2,7.7,37,177
Toyota,4Runner (Part-Time 4Wd),SUV Standard,4,6,Automatic Select Shift 5 Speed,Regular Gasoline,14.3,11.1,12.9,22,297
Toyota,4Runner 4Wd,SUV Standard,4,6,Automatic Select Shift 5 Speed,Regular Gasoline,14.3,11.1,12.9,22,297
Toyota,Avalon,Mid Size,3.5,6,Automatic Select Shift 6 Speed,Regular Gasoline,11.3,7.6,9.6,29,221
Toyota,Camry,Mid Size,2.5,4,Automatic Select Shift 6 Speed,Regular Gasoline,9.5,6.6,8.2,34,189
Toyota,Camry,Mid Size,3.5,6,Automatic Select Shift 6 Speed,Regular Gasoline,11.1,7.8,9.6,29,221
Toyota,Camry Hybrid Le,Mid Size,2.5,4,Continuously Variable,Regular Gasoline,5.5,5.9,5.7,50,131
Toyota,Camry Hybrid Xle/Se,Mid Size,2.5,4,Continuously Variable,Regular Gasoline,5.8,6.2,6,47,138
Toyota,Corolla,Mid Size,1.8,4,Automatic 4 Speed,Regular Gasoline,8.6,6.5,7.7,37,177
Toyota,Corolla,Mid Size,1.8,4,Continuously Variable 7 Speed,Regular Gasoline,8.1,6.3,7.3,39,168
Toyota,Corolla,Mid Size,1.8,4,Continuously Variable,Regular Gasoline,8,5.9,7.1,40,163
Toyota,Corolla,Mid Size,1.8,4,Manual 6 Speed,Regular Gasoline,8.3,6.3,7.4,38,170
Toyota,Corolla Le Eco (1-Mode),Mid Size,1.8,4,Continuously Variable,Regular Gasoline,7.7,5.6,6.8,42,156
Toyota,Corolla Le Eco (2-Mode),Mid Size,1.8,4,Continuously Variable,Regular Gasoline,7.8,5.9,6.9,41,159
Toyota,Corolla Matrix,Station Wagon Small,1.8,4,Automatic 4 Speed,Regular Gasoline,9.4,7.5,8.5,33,196
Toyota,Corolla Matrix,Station Wagon Small,1.8,4,Manual 5 Speed,Regular Gasoline,8.9,7.3,8.2,34,189
Toyota,Fj Cruiser 4Wd,SUV Small,4,6,Automatic 5 Speed,Regular Gasoline,14.3,11.2,12.9,22,297
Toyota,Fj Cruiser 4Wd,SUV Small,4,6,Manual 6 Speed,Regular Gasoline,15.4,12.1,13.9,20,320
Toyota,Highlander,SUV Small,2.7,4,Automatic Select Shift 6 Speed,Regular Gasoline,11.7,8.6,10.3,27,237
Toyota,Highlander,SUV Small,3.5,6,Automatic Select Shift 6 Speed,Regular Gasoline,12.6,9.4,11.2,25,258
Toyota,Highlander Awd,SUV Standard,3.5,6,Automatic Select Shift 6 Speed,Regular Gasoline,13,9.7,11.5,25,264
Toyota,Highlander Hybrid Awd,SUV Standard,3.5,6,Continuously Variable 6 Speed,Regular Gasoline,8,8.6,8.3,34,191
Toyota,Highlander Hybrid Awd Le,SUV Standard,3.5,6,Continuously Variable 6 Speed,Regular Gasoline,7.9,8.6,8.2,34,189
Toyota,Prius,Mid Size,1.8,4,Continuously Variable,Regular Gasoline,4.7,4.9,4.8,59,110
Toyota,Prius C,Compact,1.5,4,Continuously Variable,Regular Gasoline,4.6,4.9,4.7,60,108
Toyota,Prius V,Station Wagon Mid Size,1.8,4,Continuously Variable,Regular Gasoline,5.3,5.8,5.5,51,126
Toyota,Rav4,SUV Small,2.5,4,Automatic Select Shift 6 Speed,Regular Gasoline,10,7.6,8.9,32,205
Toyota,Rav4 Awd,SUV Small,2.5,4,Automatic Select Shift 6 Speed,Regular Gasoline,10.4,8.1,9.4,30,216
Toyota,Rav4 Limited Awd,SUV Small,2.5,4,Automatic Select Shift 6 Speed,Regular Gasoline,10.6,8.2,9.5,30,218
Toyota,Sequoia 4Wd,SUV Standard,5.7,8,Automatic Select Shift 6 Speed,Regular Gasoline,19,13.9,16.7,17,384
Toyota,Sienna,Minivan,3.5,6,Automatic Select Shift 6 Speed,Regular Gasoline,12.9,9.4,11.3,25,260
Toyota,Sienna Awd,Minivan,3.5,6,Automatic Select Shift 6 Speed,Regular Gasoline,14.2,10.3,12.4,23,285
Toyota,Tacoma,Pickup Truck Small,2.7,4,Automatic 4 Speed,Regular Gasoline,12.2,9.3,10.9,26,251
Toyota,Tacoma,Pickup Truck Small,2.7,4,Manual 5 Speed,Regular Gasoline,11.3,8.9,10.2,28,235
Toyota,Tacoma,Pickup Truck Small,4,6,Manual 6 Speed,Regular Gasoline,14.5,11.3,13.1,22,301
Toyota,Tacoma 4Wd,Pickup Truck Small,2.7,4,Automatic 4 Speed,Regular Gasoline,13.1,10.5,11.9,24,274
Toyota,Tacoma 4Wd,Pickup Truck Small,2.7,4,Manual 5 Speed,Regular Gasoline,12.8,10.6,11.8,24,271
Toyota,Tacoma 4Wd,Pickup Truck Small,4,6,Automatic 5 Speed,Regular Gasoline,14.7,11.5,13.3,21,306
Toyota,Tacoma 4Wd,Pickup Truck Small,4,6,Manual 6 Speed,Regular Gasoline,15.3,12.3,14,20,322
Toyota,Tundra,Pickup Truck Standard,4,6,Automatic Select Shift 5 Speed,Regular Gasoline,14.8,11.8,13.5,21,310
Toyota,Tundra,Pickup Truck Standard,4.6,8,Automatic Select Shift 6 Speed,Regular Gasoline,15.9,12.3,14.3,20,329
Toyota,Tundra,Pickup Truck Standard,5.7,8,Automatic Select Shift 6 Speed,Regular Gasoline,17.6,12.9,15.5,18,356
Toyota,Tundra 4Wd,Pickup Truck Standard,4.6,8,Automatic Select Shift 6 Speed,Regular Gasoline,16.9,12.8,15.1,19,347
Toyota,Tundra 4Wd,Pickup Truck Standard,5.7,8,Automatic Select Shift 6 Speed,Regular Gasoline,18.1,13.9,16.2,17,373
Toyota,Venza,SUV Small,2.7,4,Automatic Select Shift 6 Speed,Regular Gasoline,11.4,8.2,10,28,230
Toyota,Venza,SUV Small,3.5,6,Automatic Select Shift 6 Speed,Regular Gasoline,12.6,9.1,11,26,253
Toyota,Venza 4Wd,SUV Small,2.7,4,Automatic Select Shift 6 Speed,Regular Gasoline,11.6,8.5,10.2,28,235
Toyota,Venza 4Wd,SUV Small,3.5,6,Automatic Select Shift 6 Speed,Regular Gasoline,12.9,9.4,11.3,25,260
Toyota,Yaris,Compact,1.5,4,Automatic 4 Speed,Regular Gasoline,7.9,6.6,7.3,39,168
Toyota,Yaris,Compact,1.5,4,Manual 5 Speed,Regular Gasoline,7.8,6.3,7.1,40,163
Volkswagen,Beetle,Compact,1.8,4,Automatic 6 Speed,Regular Gasoline,9.5,7.2,8.5,33,196
Volkswagen,Beetle,Compact,1.8,4,Manual 5 Speed,Regular Gasoline,9.9,7.2,8.7,32,200
Volkswagen,Beetle,Compact,2,4,Automatic 6 Speed,Premium Gasoline,10.3,7.7,9.1,31,209
Volkswagen,Beetle,Compact,2,4,Manual 6 Speed,Premium Gasoline,10.8,7.6,9.4,30,216
Volkswagen,Beetle,Compact,2.5,5,Automatic 6 Speed,Regular Gasoline,10.9,8.4,9.8,29,225
Volkswagen,Beetle,Compact,2.5,5,Manual 5 Speed,Regular Gasoline,11.2,7.7,9.6,29,221
Volkswagen,Beetle Tdi (Modified),Compact,2,4,Automatic 6 Speed,Diesel,8.4,5.9,7.4,38,200
Volkswagen,Beetle Tdi (Modified),Compact,2,4,Manual 6 Speed,Diesel,8.8,6.1,7.7,37,208
Volkswagen,Beetle Convertible,Subcompact,1.8,4,Automatic 6 Speed,Regular Gasoline,9.8,7.3,8.7,32,200
Volkswagen,Beetle Convertible,Subcompact,2,4,Automatic 6 Speed,Premium Gasoline,10.3,8.1,9.3,30,214
Volkswagen,Beetle Convertible,Subcompact,2,4,Manual 6 Speed,Premium Gasoline,10.8,7.6,9.4,30,216
Volkswagen,Beetle Convertible,Subcompact,2.5,5,Automatic 6 Speed,Regular Gasoline,11.2,8.7,10.1,28,232
Volkswagen,Cc,Compact,2,4,Automatic 6 Speed,Premium Gasoline,11.1,7.9,9.7,29,223
Volkswagen,Cc,Compact,2,4,Manual 6 Speed,Premium Gasoline,11.6,7.7,9.8,29,225
Volkswagen,Cc 4Motion,Compact,3.6,6,Automatic 6 Speed,Premium Gasoline,14.3,9.8,12.3,23,283
Volkswagen,Eos,Subcompact,2,4,Automatic 6 Speed,Premium Gasoline,10.9,8,9.6,29,221
Volkswagen,Golf Wagon,Station Wagon Small,2.5,5,Automatic 6 Speed,Regular Gasoline,11,7.7,9.5,30,218
Volkswagen,Golf Wagon,Station Wagon Small,2.5,5,Manual 5 Speed,Regular Gasoline,11.2,7.3,9.4,30,216
Volkswagen,Golf Wagon Tdi (Modified),Station Wagon Small,2,4,Automatic 6 Speed,Diesel,8.1,6.4,7.4,38,198
Volkswagen,Golf Wagon Tdi (Modified),Station Wagon Small,2,4,Manual 6 Speed,Diesel,8.3,6,7.3,39,196
Volkswagen,Jetta,Compact,1.8,4,Automatic 6 Speed,Regular Gasoline,9.5,6.7,8.2,34,189
Volkswagen,Jetta,Compact,1.8,4,Manual 5 Speed,Regular Gasoline,9.4,6.7,8.2,34,189
Volkswagen,Jetta,Compact,2,4,Automatic 6 Speed,Regular Gasoline,10.6,8,9.4,30,216
Volkswagen,Jetta,Compact,2,4,Manual 5 Speed,Regular Gasoline,10.4,7.2,9,31,207
Volkswagen,Jetta Tdi (Modified),Compact,2,4,Automatic 6 Speed,Diesel,8.1,6.4,7.4,38,198
Volkswagen,Jetta Tdi (Modified),Compact,2,4,Manual 6 Speed,Diesel,8.3,6,7.3,39,196
Volkswagen,Jetta Gli,Compact,2,4,Automatic 6 Speed,Premium Gasoline,10.2,7.5,9,31,207
Volkswagen,Jetta Gli,Compact,2,4,Manual 6 Speed,Premium Gasoline,10.6,7.4,9.2,31,212
Volkswagen,Jetta Turbo Hybrid,Compact,1.4,4,Automated Manual 7 Speed,Premium Gasoline,5.6,5.2,5.4,52,124
Volkswagen,Passat,Mid Size,1.8,4,Automatic 6 Speed,Regular Gasoline,9.9,6.9,8.6,33,198
Volkswagen,Passat,Mid Size,1.8,4,Manual 5 Speed,Regular Gasoline,10,6.9,8.6,33,198
Volkswagen,Passat,Mid Size,2.5,5,Automatic 6 Speed,Regular Gasoline,11,8,9.7,29,223
Volkswagen,Passat,Mid Size,2.5,5,Manual 5 Speed,Regular Gasoline,11.4,7.8,9.8,29,225
Volkswagen,Passat,Mid Size,3.6,6,Automatic 6 Speed,Premium Gasoline,12.4,8.8,10.8,26,248
Volkswagen,Passat Tdi (Modified),Mid Size,2,4,Automatic 6 Speed,Diesel,7.8,5.9,6.9,41,180
Volkswagen,Routan,Minivan,3.6,6,Automatic 6 Speed,Regular Gasoline,14.2,9.5,12.1,23,278
Volkswagen,Tiguan,SUV Small,2,4,Automatic 6 Speed,Premium Gasoline,11.7,9.5,10.7,26,246
Volkswagen,Tiguan,SUV Small,2,4,Manual 6 Speed,Premium Gasoline,13.6,9.2,11.6,24,267
Volkswagen,Tiguan 4Motion,SUV Small,2,4,Automatic 6 Speed,Premium Gasoline,11.7,9.4,10.7,26,246
Volkswagen,Touareg,SUV Standard,3.6,6,Automatic Select Shift 8 Speed,Premium Gasoline,14.4,10.4,12.6,22,296
Volkswagen,Touareg Tdi (Modified),SUV Standard,3,6,Automatic Select Shift 8 Speed,Diesel,11.8,8.1,10.2,28,277
Volvo,S60,Compact,2.5,5,Automatic Select Shift 6 Speed,Regular Gasoline,11.3,7.8,9.7,29,223
Volvo,S60 Awd,Compact,2.5,5,Automatic Select Shift 6 Speed,Regular Gasoline,11.6,8.3,10.1,28,232
Volvo,S60 Awd,Compact,3,6,Automatic Select Shift 6 Speed,Regular Gasoline,13.2,9.5,11.5,25,264
Volvo,S80,Mid Size,3.2,6,Automatic Select Shift 6 Speed,Regular Gasoline,11.9,8.1,10.2,28,235
Volvo,S80 Awd,Mid Size,3,6,Automatic Select Shift 6 Speed,Regular Gasoline,13.2,9.5,11.5,25,264
Volvo,Xc60,SUV Small,3.2,6,Automatic Select Shift 6 Speed,Regular Gasoline,13,8.9,11.2,25,258
Volvo,Xc60 Awd,SUV Small,3,6,Automatic Select Shift 6 Speed,Regular Gasoline,13.4,9.8,11.8,24,271
Volvo,Xc60 Awd,SUV Small,3.2,6,Automatic Select Shift 6 Speed,Regular Gasoline,13.2,9.5,11.5,25,264
Volvo,Xc70 Awd,SUV Small,3,6,Automatic Select Shift 6 Speed,Regular Gasoline,13.4,9.8,11.8,24,271
Volvo,Xc70 Awd,SUV Small,3.2,6,Automatic Select Shift 6 Speed,Regular Gasoline,12.9,9.3,11.3,25,260
Volvo,Xc90 Awd,SUV Standard,3.2,6,Automatic Select Shift 6 Speed,Regular Gasoline,14.9,10.2,12.8,22,294
Acura,Ilx,Compact,2,4,Automatic Select Shift 5 Speed,Premium Gasoline,9.7,6.7,8.3,34,191
Acura,Ilx,Compact,2.4,4,Manual 6 Speed,Premium Gasoline,10.8,7.4,9.3,30,214
Acura,Ilx Hybrid,Compact,1.5,4,Continuously Variable 7 Speed,Premium Gasoline,6,6.1,6.1,46,140
Acura,Mdx Sh-Awd,SUV Small,3.5,6,Automatic Select Shift 6 Speed,Premium Gasoline,12.7,9.1,11.1,25,255
Acura,Rdx Awd,SUV Small,3.5,6,Automatic Select Shift 6 Speed,Premium Gasoline,12.1,8.7,10.6,27,244
Acura,Rlx,Mid Size,3.5,6,Automatic Select Shift 6 Speed,Premium Gasoline,11.9,7.7,10,28,230
Acura,Rlx Hybrid,Mid Size,3.5,6,Automated Manual 7 Speed,Premium Gasoline,8,7.5,7.7,37,177
Acura,Tlx,Compact,2.4,4,Automated Manual 8 Speed,Premium Gasoline,9.6,6.6,8.3,34,191
Acura,Tlx,Compact,3.5,6,Automatic Select Shift 9 Speed,Premium Gasoline,11.2,6.9,9.2,31,212
Acura,Tlx Sh-Awd,Compact,3.5,6,Automatic Select Shift 9 Speed,Premium Gasoline,11.2,7.5,9.6,29,221
Alfa Romeo,4C,Two Seater,1.8,4,Automated Manual 6 Speed,Premium Gasoline,9.7,6.9,8.4,34,193
Aston Martin,Db9,Minicompact,5.9,12,Automatic 6 Speed,Premium Gasoline,18,12.6,15.6,18,359
Aston Martin,Rapide S,Subcompact,6,12,Automatic 8 Speed,Premium Gasoline,16.8,10.9,14.2,20,327
Aston Martin,V8 Vantage,Two Seater,4.7,8,Automated Manual 7 Speed,Premium Gasoline,17.4,11.3,14.7,19,338
Aston Martin,V8 Vantage,Two Seater,4.7,8,Manual 6 Speed,Premium Gasoline,18.1,12.3,15.5,18,356
Aston Martin,V8 Vantage S,Two Seater,4.7,8,Automated Manual 7 Speed,Premium Gasoline,17.4,11.3,14.7,19,338
Aston Martin,V8 Vantage S,Two Seater,4.7,8,Manual 6 Speed,Premium Gasoline,18.1,12.3,15.5,18,356
Aston Martin,V12 Vantage S,Two Seater,6,12,Automated Manual 7 Speed,Premium Gasoline,19.5,12.8,16.5,17,379
Aston Martin,Vantage Gt,Two Seater,4.7,8,Automated Manual 7 Speed,Premium Gasoline,17.4,11.3,14.7,19,338
Aston Martin,Vantage Gt,Two Seater,4.7,8,Manual 6 Speed,Premium Gasoline,18.1,12.3,15.5,18,356
Aston Martin,Vanquish,Minicompact,6,12,Automatic 8 Speed,Premium Gasoline,17.6,11.4,14.8,19,340
Audi,A3,Subcompact,1.8,4,Automated Manual 6 Speed,Premium Gasoline,10,7.1,8.7,32,200
Audi,A3 Tdi (Modified),Subcompact,2,4,Automated Manual 6 Speed,Diesel,7.6,5.5,6.5,43,177
Audi,A3 Quattro,Subcompact,2,4,Automated Manual 6 Speed,Premium Gasoline,9.8,7.2,8.6,33,198
Audi,A3 Cabriolet Quattro,Subcompact,2,4,Automated Manual 6 Speed,Premium Gasoline,10.1,7.5,8.9,32,205
Audi,A4,Compact,2,4,Continuously Variable 8 Speed,Premium Gasoline,9.9,7.6,8.9,32,205
Audi,A4 Quattro,Compact,2,4,Automatic Select Shift 8 Speed,Premium Gasoline,11,7.8,9.6,29,221
Audi,A4 Quattro,Compact,2,4,Manual 6 Speed,Premium Gasoline,10.6,7.3,9.1,31,209
Audi,A4 Allroad Quattro,Station Wagon Small,2,4,Automatic Select Shift 8 Speed,Premium Gasoline,11.2,8.4,9.9,28,228
Audi,A5 Quattro,Subcompact,2,4,Automatic Select Shift 8 Speed,Premium Gasoline,11,7.8,9.6,29,221
Audi,A5 Quattro,Subcompact,2,4,Manual 6 Speed,Premium Gasoline,10.6,7.3,9.1,31,209
Audi,A5 Cabriolet Quattro,Subcompact,2,4,Automatic Select Shift 8 Speed,Premium Gasoline,11.3,8,9.8,29,225
Audi,A6 Quattro,Mid Size,2,4,Automatic Select Shift 8 Speed,Premium Gasoline,12,8.1,10.3,27,237
Audi,A6 Quattro,Mid Size,3,6,Automatic Select Shift 8 Speed,Premium Gasoline,12.8,8.6,10.9,26,251
Audi,A6 Quattro Tdi (Modified),Mid Size,3,6,Automatic Select Shift 8 Speed,Diesel,9.8,6.2,8.1,35,217
Audi,A7 Quattro,Mid Size,3,6,Automatic Select Shift 8 Speed,Premium Gasoline,13.1,8.5,11,26,253
Audi,A7 Quattro Tdi (Modified),Mid Size,3,6,Automatic Select Shift 8 Speed,Diesel,9.8,6.2,8.1,35,217
Audi,A8,Mid Size,3,6,Automatic Select Shift 8 Speed,Premium Gasoline,12.6,8,10.5,27,242
Audi,A8,Mid Size,4,8,Automatic Select Shift 8 Speed,Premium Gasoline,12.9,8,10.7,26,246
Audi,A8 Tdi (Modified),Mid Size,3,6,Automatic Select Shift 8 Speed,Diesel,9.8,6.5,8.4,34,224
Audi,A8L,Full Size,3,6,Automatic Select Shift 8 Speed,Premium Gasoline,12.6,8,10.5,27,242
Audi,A8L,Full Size,4,8,Automatic Select Shift 8 Speed,Premium Gasoline,13.2,8.3,11,26,258
Audi,A8L,Full Size,6.3,12,Automatic Select Shift 8 Speed,Premium Gasoline,17.8,10.8,14.6,19,344
Audi,A8L Tdi (Modified),Full Size,3,6,Automatic Select Shift 8 Speed,Diesel,9.8,6.5,8.4,34,224
Audi,Q3,Compact,2,4,Automatic Select Shift 6 Speed,Premium Gasoline,12,8.2,10.3,27,237
Audi,Q3 Quattro,Compact,2,4,Automatic Select Shift 6 Speed,Premium Gasoline,11.9,8.4,10.3,27,237
Audi,Q5,SUV Small,2,4,Automatic Select Shift 8 Speed,Premium Gasoline,12,8.5,10.4,27,239
Audi,Q5,SUV Small,3,6,Automatic Select Shift 8 Speed,Premium Gasoline,13.2,9.2,11.4,25,262
Audi,Q5 Tdi (Modified),SUV Small,3,6,Automatic Select Shift 8 Speed,Diesel,10.2,7.8,9,31,244
Audi,Q5 Hybrid,SUV Small,2,4,Automatic Select Shift 8 Speed,Premium Gasoline,9.8,7.9,8.9,32,205
Audi,Q7,SUV Standard,3,6,Automatic Select Shift 8 Speed,Premium Gasoline,15.2,11,13.3,21,306
Audi,Q7 Tdi (Modified),SUV Standard,3,6,Automatic Select Shift 8 Speed,Diesel,12.4,8.7,10.7,26,290
Audi,R8,Two Seater,4.2,8,Automated Manual 7 Speed,Premium Gasoline,17.3,10.4,14.2,20,327
Audi,R8,Two Seater,4.2,8,Manual 6 Speed,Premium Gasoline,20.5,11.7,16.6,17,382
Audi,R8,Two Seater,5.2,10,Automated Manual 7 Speed,Premium Gasoline,18.2,10.6,14.8,19,347
Audi,R8,Two Seater,5.2,10,Manual 6 Speed,Premium Gasoline,19.9,12,16.4,17,377
Audi,R8 Spyder,Two Seater,4.2,8,Automated Manual 7 Speed,Premium Gasoline,17.3,10.4,14.2,20,327
Audi,R8 Spyder,Two Seater,4.2,8,Manual 6 Speed,Premium Gasoline,20.5,11.7,16.6,17,382
Audi,R8 Spyder,Two Seater,5.2,10,Automated Manual 7 Speed,Premium Gasoline,18.2,10.6,14.8,19,347
Audi,R8 Spyder,Two Seater,5.2,10,Manual 6 Speed,Premium Gasoline,19.9,12,16.4,17,377
Audi,Rs 5,Subcompact,4.2,8,Automated Manual 7 Speed,Premium Gasoline,14.9,10.1,12.8,22,294
Audi,Rs 5 Cabriolet,Subcompact,4.2,8,Automated Manual 7 Speed,Premium Gasoline,14.8,10.6,12.9,22,297
Audi,Rs 7,Mid Size,4,8,Automatic Select Shift 8 Speed,Premium Gasoline,16.6,9.4,13.3,21,313
Audi,S3,Subcompact,2,4,Automated Manual 6 Speed,Premium Gasoline,10.1,7.7,9,31,207
Audi,S4,Compact,3,6,Automated Manual 7 Speed,Premium Gasoline,13,8.5,11,26,253
Audi,S4,Compact,3,6,Manual 6 Speed,Premium Gasoline,13.8,9,11.7,24,269
Audi,S5,Subcompact,3,6,Automated Manual 7 Speed,Premium Gasoline,13,8.5,11,26,253
Audi,S5,Subcompact,3,6,Manual 6 Speed,Premium Gasoline,13.8,9,11.7,24,269
Audi,S5 Cabriolet,Subcompact,3,6,Automated Manual 7 Speed,Premium Gasoline,13.3,9.1,11.4,25,262
Audi,S6,Mid Size,4,8,Automated Manual 7 Speed,Premium Gasoline,14,8.7,11.7,24,269
Audi,S7,Mid Size,4,8,Automated Manual 7 Speed,Premium Gasoline,14,8.7,11.7,24,269
Audi,S8,Mid Size,4,8,Automatic Select Shift 8 Speed,Premium Gasoline,14.6,8.8,11.9,24,281
Audi,Sq5,SUV Small,3,6,Automatic Select Shift 8 Speed,Premium Gasoline,14.1,9.9,12.2,23,281
Audi,Tt Coupe Quattro,Subcompact,2,4,Automated Manual 6 Speed,Premium Gasoline,10.4,7.6,9.1,31,209
Audi,Tt Roadster Quattro,Two Seater,2,4,Automated Manual 6 Speed,Premium Gasoline,10.4,7.7,9.2,31,212
Audi,Tts Coupe Quattro,Subcompact,2,4,Automated Manual 6 Speed,Premium Gasoline,11.7,8.4,10.2,28,235
Audi,Tts Roadster Quattro,Two Seater,2,4,Automated Manual 6 Speed,Premium Gasoline,11.7,8.5,10.2,28,235
Bentley,Continental Gt,Compact,4,8,Automatic Select Shift 8 Speed,Premium Gasoline,16.1,9.4,13.1,22,307
Bentley,Continental Gt,Compact,6,12,Automatic Select Shift 8 Speed,Premium Gasoline,18.9,11.2,15.4,18,354
Bentley,Continental Gt Convertible,Subcompact,4,8,Automatic Select Shift 8 Speed,Premium Gasoline,17.7,10.3,14.4,20,337
Bentley,Continental Gt Convertible,Subcompact,6,12,Automatic Select Shift 8 Speed,Premium Gasoline,19.6,11.7,16,18,368
Bentley,Continental Gt3-R,Two Seater,4,8,Automatic Select Shift 8 Speed,Premium Gasoline,17.6,10.1,14.2,20,327
Bentley,Flying Spur,Mid Size,4,8,Automatic Select Shift 8 Speed,Premium Gasoline,17.7,10,14.2,20,334
Bentley,Flying Spur,Mid Size,6,12,Automatic Select Shift 8 Speed,Premium Gasoline,20.3,11.9,16.5,17,388
Bentley,Mulsanne,Mid Size,6.8,8,Automatic Select Shift 8 Speed,Premium Gasoline,22.3,13.3,18.2,16,419
Bmw,228I Cabriolet,Subcompact,2,4,Automatic Select Shift 8 Speed,Premium Gasoline,10.4,7.1,8.9,32,205
Bmw,228I Coupe,Subcompact,2,4,Automatic Select Shift 8 Speed,Premium Gasoline,10,6.5,8.4,34,193
Bmw,228I Coupe,Subcompact,2,4,Manual 6 Speed,Premium Gasoline,10.7,6.9,9,31,207
Bmw,228I Xdrive Cabriolet,Subcompact,2,4,Automatic Select Shift 8 Speed,Premium Gasoline,10.6,7.2,9.1,31,209
Bmw,228I Xdrive Coupe,Subcompact,2,4,Automatic Select Shift 8 Speed,Premium Gasoline,10.3,6.7,8.7,32,200
Bmw,320I Sedan,Compact,2,4,Automatic Select Shift 8 Speed,Premium Gasoline,10,6.5,8.4,34,193
Bmw,320I Sedan,Compact,2,4,Manual 6 Speed,Premium Gasoline,10.7,6.9,9,31,207
Bmw,320I Xdrive Sedan,Compact,2,4,Automatic Select Shift 8 Speed,Premium Gasoline,10.3,6.7,8.7,32,200
Bmw,328D Xdrive Sedan,Compact,2,4,Automatic Select Shift 8 Speed,Diesel,7.6,5.5,6.7,42,181
Bmw,328D Xdrive Touring,Station Wagon Small,2,4,Automatic Select Shift 8 Speed,Diesel,7.6,5.5,6.7,42,181
Bmw,328I Sedan,Compact,2,4,Automatic Select Shift 8 Speed,Premium Gasoline,10,6.5,8.4,34,193
Bmw,328I Sedan,Compact,2,4,Manual 6 Speed,Premium Gasoline,10.7,6.9,9,31,207
Bmw,328I Xdrive Sedan,Compact,2,4,Automatic Select Shift 8 Speed,Premium Gasoline,10.6,7.2,9.1,31,209
Bmw,328I Xdrive Gran Turismo,Full Size,2,4,Automatic Select Shift 8 Speed,Premium Gasoline,10.6,7.2,9.1,31,209
Bmw,328I Xdrive Touring,Station Wagon Small,2,4,Automatic Select Shift 8 Speed,Premium Gasoline,10.6,7.2,9.1,31,209
Bmw,335I Sedan,Compact,3,6,Automatic Select Shift 8 Speed,Premium Gasoline,11.4,7.4,9.6,29,221
Bmw,335I Sedan,Compact,3,6,Manual 6 Speed,Premium Gasoline,11.5,7.8,9.8,29,225
Bmw,335I Xdrive Sedan,Compact,3,6,Automatic Select Shift 8 Speed,Premium Gasoline,11.9,7.8,10,28,230
Bmw,335I Xdrive Sedan,Compact,3,6,Manual 6 Speed,Premium Gasoline,12,8.3,10.3,27,237
